id,q1,q2,q3_1,q3_2,q3_3,q4_1,q4_2,q4_3,q5_1,q5_2,q5_3,q6,q7,q8_1,q8_2,q8_3,q8_4,q9,q10,sex,age,area,job,inc,edu,wt
1166.0,국민 통합,대체로 관심이 있다,인권,정의,혁신,일자리 창출 등 경제 활성화,물가 및 서민 생활 안정,부동산 안정,신규 일자리 창출,경제 양극화 해소,한반도 평화와 통일 프로세스 구축,노무현(16대),지역갈등해소.부패척결.,보통,보통,보통,보통,중위,진보,남자,77.0,전북,기타,400만원~500만원 미만,대학교 (4년제) 졸업,0.905
1167.0,공약 실천 방안 마련,대체로 관심이 있다,통합,안전,회복,물가 및 서민 생활 안정,사회갈등 해소를 위한 국민 통합,부정부패 척결,정치적 갈등 해소방안 마련,"차별, 혐오 등 사회 불평등 해소",신성장동력 첨단기술 육성,이명박(17대),우리는 이념의 시대를 넘어 실용의 시대로 나가야한다,보통,보통,그렇지 않다,그렇지 않다,중위,중도,남자,22.0,경기,학생,300만원~400만원 미만,"대학(2,3년제) 재학",0.74
1168.0,국민 통합,대체로 관심이 있다,통합,안전,정의,사회갈등 해소를 위한 국민 통합,출산율 제고와 양육 문제,국제외교 및 남북관계 긴장 완화,고령화 저출산 문제 해결,한반도 평화와 통일 프로세스 구축,"차별, 혐오 등 사회 불평등 해소",없다,,보통,보통,보통,보통,중하위,보수,여자,73.0,서울,전업 주부,200만원~300만원 미만,"대학(2,3년제) 졸업",1.143
1169.0,각종 의혹 해소,매우 관심이 있다,공정,안전,정의,부정부패 척결,물가 및 서민 생활 안정,일자리 창출 등 경제 활성화,"차별, 혐오 등 사회 불평등 해소",경제 양극화 해소,고령화 저출산 문제 해결,이승만(1~3대),자유민주 시장 경제 확립,그렇다,그렇다,그렇지 않다,그렇지 않다,중하위,중도,여자,57.0,서울,"관리직(기업체 부장이상 임원,고급공무원)",600만원~700만원 미만,대학교 (4년제) 졸업,0.87
1170.0,각종 의혹 해소,대체로 관심이 있다,공정,정의,안전,지역 균형 발전,물가 및 서민 생활 안정,부동산 안정,경제 양극화 해소,정치적 갈등 해소방안 마련,지역 균형 발전,박근혜(18대),모두가 잘사는나라,보통,보통,그렇지 않다,보통,중위,보수,여자,68.0,경기,전업 주부,600만원~700만원 미만,고등학교 졸업,1.019
1171.0,국민 통합,대체로 관심이 있다,통합,회복,안전,사회갈등 해소를 위한 국민 통합,정치 제도 개혁,부정부패 척결,"차별, 혐오 등 사회 불평등 해소",신규 일자리 창출,지역 균형 발전,문재인(19대),공정정의,보통,그렇다,보통,보통,중하위,중도,여자,45.0,경기,전업 주부,500만원~600만원 미만,대학교 (4년제) 졸업,0.884
1172.0,국민 통합,대체로 관심이 있다,회복,통합,정의,일자리 창출 등 경제 활성화,부동산 안정,입시 제도 등 교육 개혁,경제 양극화 해소,창의적 인재 육성을 위한 교육 개혁,"차별, 혐오 등 사회 불평등 해소",노무현(16대),"?우리가 선조들을 기리는 것처럼, 먼 훗날 후손들이 오늘의 우리를 자랑스러운 조상으로 기억하게 합시다.우리는 마음만 합치면 기적을 이루어 내는 국민입니다.",보통,그렇다,그렇지 않다,그렇다,중하위,진보,여자,44.0,대구,기타,200만원~300만원 미만,대학교 (4년제) 졸업,0.643
1173.0,국가 비전 제시,매우 관심이 있다,혁신,공정,정의,지역 균형 발전,부동산 안정,사회갈등 해소를 위한 국민 통합,한반도 평화와 통일 프로세스 구축,경제 양극화 해소,정치적 갈등 해소방안 마련,박정희(5~9대),우리나라 발전을위해서 공정과 새마을운동,그렇다,그렇다,보통,그렇다,중위,중도,여자,70.0,경기,전업 주부,300만원~400만원 미만,고등학교 졸업,1.019
1174.0,국가 비전 제시,별로 관심이 없다,혁신,공정,정의,일자리 창출 등 경제 활성화,정치 제도 개혁,부정부패 척결,정치적 갈등 해소방안 마련,신성장동력 첨단기술 육성,창의적 인재 육성을 위한 교육 개혁,박정희(5~9대),가난으로 부터 벗어나기위해 경제개발에 매진하겠다? 잘기억나진 않음,그렇다,그렇다,그렇다,그렇다,중위,보수,남자,67.0,경기,기술/기능직,800만원 이상,대학교 (4년제) 졸업,1.143
1175.0,공약 실천 방안 마련,대체로 관심이 있다,공정,상생,혁신,물가 및 서민 생활 안정,일자리 창출 등 경제 활성화,부동산 안정,경제 양극화 해소,신성장동력 첨단기술 육성,신규 일자리 창출,문재인(19대),비정규직문제 해결,보통,보통,그렇다,보통,중하위,중도,여자,47.0,경북,"사무직(회사원, 일반공무원 등)",300만원~400만원 미만,고등학교 졸업,0.643
1177.0,공약 실천 방안 마련,대체로 관심이 있다,회복,혁신,통합,출산율 제고와 양육 문제,물가 및 서민 생활 안정,부동산 안정,경제 양극화 해소,지역 균형 발전,정치적 갈등 해소방안 마련,없다,없음/무응답/기억안남,그렇다,그렇다,보통,보통,중하위,중도,여자,40.0,경기,전업 주부,300만원~400만원 미만,고등학교 졸업,0.884
1178.0,국민 통합,매우 관심이 있다,공정,정의,인권,부동산 안정,일자리 창출 등 경제 활성화,물가 및 서민 생활 안정,신규 일자리 창출,경제 양극화 해소,고령화 저출산 문제 해결,없다,,그렇지 않다,그렇지 않다,그렇지 않다,보통,중하위,중도,남자,29.0,서울,무직/실업상태,200만원~300만원 미만,대학교 (4년제) 졸업,0.87
1179.0,공약 실천 방안 마련,대체로 관심이 있다,공정,평화,정의,부정부패 척결,출산율 제고와 양육 문제,일자리 창출 등 경제 활성화,고령화 저출산 문제 해결,"차별, 혐오 등 사회 불평등 해소",한반도 평화와 통일 프로세스 구축,문재인(19대),기득권 세력들 일명 적폐세력들을 정리해야한다고 했습니다.,보통,그렇다,그렇다,그렇다,중하위,매우 진보,남자,34.0,경기,무직/실업상태,100만원 미만,대학교 (4년제) 졸업,1.031
1180.0,국민 통합,매우 관심이 있다,통합,상생,혁신,일자리 창출 등 경제 활성화,국제외교 및 남북관계 긴장 완화,사회갈등 해소를 위한 국민 통합,신규 일자리 창출,정치적 갈등 해소방안 마련,"차별, 혐오 등 사회 불평등 해소",박근혜(18대),과학기술과 정보통신산업 육성 및 문화융성을 위한 정책 발표,보통,보통,그렇다,그렇다,하위,보수,여자,73.0,인천,전업 주부,100만원~200만원 미만,"대학(2,3년제) 졸업",1.019
1181.0,국가 비전 제시,대체로 관심이 있다,공정,정의,혁신,일자리 창출 등 경제 활성화,출산율 제고와 양육 문제,부정부패 척결,신성장동력 첨단기술 육성,경제 양극화 해소,한반도 평화와 통일 프로세스 구축,김영삼(14대),좌절과 침체를 딛고 희망의 시대를 열자,보통,보통,보통,보통,중위,보수,여자,59.0,경기,전업 주부,400만원~500만원 미만,대학교 (4년제) 졸업,0.975
1182.0,각종 의혹 해소,매우 관심이 있다,정의,공정,회복,부정부패 척결,사회 불공정 타파,물가 및 서민 생활 안정,신규 일자리 창출,신성장동력 첨단기술 육성,지역 균형 발전,박근혜(18대),경제,그렇다,매우 그렇다,그렇다,그렇다,중위,보수,남자,57.0,인천,"관리직(기업체 부장이상 임원,고급공무원)",700만원~800만원 미만,대학교 (4년제) 졸업,1.081
1183.0,국민 통합,별로 관심이 없다,인권,상생,정의,부정부패 척결,사회갈등 해소를 위한 국민 통합,물가 및 서민 생활 안정,고령화 저출산 문제 해결,"차별, 혐오 등 사회 불평등 해소",정치적 갈등 해소방안 마련,박정희(5~9대),남을 탓하는 시간보다도 자신의 허물을 고치려는 자아성찰 확립,전혀 그렇지 않다,전혀 그렇지 않다,그렇지 않다,그렇지 않다,하위,중도,남자,66.0,인천,자영업주(9인이하 고용),100만원~200만원 미만,고등학교 졸업,1.143
1184.0,공약 실천 방안 마련,매우 관심이 있다,혁신,통합,공정,일자리 창출 등 경제 활성화,물가 및 서민 생활 안정,사회갈등 해소를 위한 국민 통합,창의적 인재 육성을 위한 교육 개혁,신성장동력 첨단기술 육성,고령화 저출산 문제 해결,이명박(17대),선진강국,보통,그렇다,그렇지 않다,보통,중위,보수,남자,27.0,경북,기타,200만원~300만원 미만,대학교 (4년제) 졸업,1.111
1185.0,공약 실천 방안 마련,대체로 관심이 있다,혁신,평화,상생,부동산 안정,일자리 창출 등 경제 활성화,물가 및 서민 생활 안정,한반도 평화와 통일 프로세스 구축,경제 양극화 해소,신규 일자리 창출,박정희(5~9대),새마을 운동,매우 그렇다,매우 그렇다,매우 그렇다,매우 그렇다,중위,중도,여자,50.0,제주,기타,100만원~200만원 미만,"대학(2,3년제) 졸업",0.923
1186.0,공약 실천 방안 마련,별로 관심이 없다,상생,회복,평화,물가 및 서민 생활 안정,일자리 창출 등 경제 활성화,의료 등 복지 향상,고령화 저출산 문제 해결,경제 양극화 해소,"차별, 혐오 등 사회 불평등 해소",없다,,보통,그렇지 않다,그렇지 않다,보통,중위,중도,여자,41.0,경기,전업 주부,300만원~400만원 미만,대학교 (4년제) 졸업,0.884
1187.0,각종 의혹 해소,매우 관심이 있다,정의,통합,평화,부정부패 척결,국제외교 및 남북관계 긴장 완화,지역 균형 발전,한반도 평화와 통일 프로세스 구축,지역 균형 발전,경제 양극화 해소,문재인(19대),기회는 평등하고 과정은 공정하며 결과는 정의로울 것입니다,매우 그렇다,매우 그렇다,그렇다,그렇다,중위,진보,여자,31.0,경기,서비스직,300만원~400만원 미만,대학교 (4년제) 졸업,1.292
1188.0,각종 의혹 해소,대체로 관심이 있다,혁신,정의,공정,부정부패 척결,일자리 창출 등 경제 활성화,지역 균형 발전,지역 균형 발전,경제 양극화 해소,신규 일자리 창출,박정희(5~9대),"새로운 정신, 새로운 자세로써 희망에 찬 우리의 새 역사를 창조해 나갑시다.",그렇지 않다,그렇지 않다,보통,그렇지 않다,중하위,보수,여자,52.0,경북,무직/실업상태,100만원~200만원 미만,"대학(2,3년제) 졸업",0.75
1189.0,공약 실천 방안 마련,대체로 관심이 있다,혁신,상생,회복,지역 균형 발전,물가 및 서민 생활 안정,출산율 제고와 양육 문제,지역 균형 발전,창의적 인재 육성을 위한 교육 개혁,고령화 저출산 문제 해결,노무현(16대),우리는 해낼 수 있습니다.,보통,그렇다,보통,보통,중하위,진보,여자,39.0,제주,기타,400만원~500만원 미만,대학원 졸업,1.0
1190.0,각종 의혹 해소,매우 관심이 있다,공정,회복,통합,부정부패 척결,사회갈등 해소를 위한 국민 통합,물가 및 서민 생활 안정,"차별, 혐오 등 사회 불평등 해소",경제 양극화 해소,정치적 갈등 해소방안 마련,노무현(16대),동북아 시대를 열고 대화로 풀겠다,보통,보통,보통,그렇지 않다,중위,보수,여자,48.0,대구,전업 주부,500만원~600만원 미만,대학교 (4년제) 졸업,0.643
1191.0,국민 통합,매우 관심이 있다,상생,혁신,회복,사회갈등 해소를 위한 국민 통합,부정부패 척결,물가 및 서민 생활 안정,신규 일자리 창출,"차별, 혐오 등 사회 불평등 해소",경제 양극화 해소,김대중(15대),"초고속 통신망, 화합, 통합",그렇다,보통,보통,보통,중위,진보,남자,57.0,인천,무직/실업상태,300만원~400만원 미만,대학원 졸업,1.081
1192.0,국가 비전 제시,매우 관심이 있다,정의,공정,안전,부동산 안정,부정부패 척결,사회갈등 해소를 위한 국민 통합,고령화 저출산 문제 해결,신성장동력 첨단기술 육성,한반도 평화와 통일 프로세스 구축,박정희(5~9대),새 역사 창조를 향한 자신과 긍지에 가득한 웅비에 시대가 될 것입니다,보통,보통,그렇지 않다,그렇지 않다,중위,보수,남자,25.0,서울,"사무직(회사원, 일반공무원 등)",700만원~800만원 미만,고등학교 졸업,0.87
1193.0,공약 실천 방안 마련,별로 관심이 없다,평화,인권,공정,부동산 안정,사회갈등 해소를 위한 국민 통합,부정부패 척결,"차별, 혐오 등 사회 불평등 해소",고령화 저출산 문제 해결,경제 양극화 해소,문재인(19대),기회는 평등 과정은 공정 결과는 정의,그렇다,그렇다,보통,그렇지 않다,중상위,진보,남자,24.0,서울,학생,700만원~800만원 미만,고등학교 졸업,0.87
1194.0,공약 실천 방안 마련,매우 관심이 있다,공정,안전,인권,물가 및 서민 생활 안정,부동산 안정,사회 불공정 타파,창의적 인재 육성을 위한 교육 개혁,"차별, 혐오 등 사회 불평등 해소",고령화 저출산 문제 해결,문재인(19대),한번도 살지못한 나라로 만들겠다,그렇지 않다,보통,그렇지 않다,그렇지 않다,중위,중도,여자,48.0,경기,자영업주(9인이하 고용),400만원~500만원 미만,대학교 (4년제) 졸업,0.884
